code,country,partner_country,rel_import_change,date
STP,Saõ Tomé and Príncipe(STP),IND,-4.473229608,3/4/2025
STP,Saõ Tomé and Príncipe(STP),KHM,-3.614559417,3/4/2025
STP,Saõ Tomé and Príncipe(STP),GBR,-3.376973479,3/4/2025
STP,Saõ Tomé and Príncipe(STP),LAO,-1.615990267,3/4/2025
STP,Saõ Tomé and Príncipe(STP),UKR,-0.779299199,3/4/2025
STP,Saõ Tomé and Príncipe(STP),COL,-0.663749399,3/4/2025
STP,Saõ Tomé and Príncipe(STP),AGO,-0.528891639,3/4/2025
STP,Saõ Tomé and Príncipe(STP),ISR,-0.206112396,3/4/2025
STP,Saõ Tomé and Príncipe(STP),NGA,-0.100952721,3/4/2025
STP,Saõ Tomé and Príncipe(STP),NOR,-0.092846606,3/4/2025
STP,Saõ Tomé and Príncipe(STP),CMR,-0.054123132,3/4/2025
STP,Saõ Tomé and Príncipe(STP),CIV,0.012591105,3/4/2025
STP,Saõ Tomé and Príncipe(STP),STP,0.013494946,3/4/2025
STP,Saõ Tomé and Príncipe(STP),CRI,0.097895778,3/4/2025
STP,Saõ Tomé and Príncipe(STP),JOR,0.199460353,3/4/2025
STP,Saõ Tomé and Príncipe(STP),CHE,0.226991662,3/4/2025
STP,Saõ Tomé and Príncipe(STP),CHN,0.305641105,3/4/2025
STP,Saõ Tomé and Príncipe(STP),EU,0.340828991,3/4/2025
STP,Saõ Tomé and Príncipe(STP),PAK,0.353677941,3/4/2025
STP,Saõ Tomé and Príncipe(STP),BGD,0.383745516,3/4/2025
STP,Saõ Tomé and Príncipe(STP),RUS,0.389526679,3/4/2025
STP,Saõ Tomé and Príncipe(STP),TUR,0.399246253,3/4/2025
STP,Saõ Tomé and Príncipe(STP),BLR,0.405622642,3/4/2025
STP,Saõ Tomé and Príncipe(STP),ISL,0.473679145,3/4/2025
STP,Saõ Tomé and Príncipe(STP),ROW,0.478173439,3/4/2025
STP,Saõ Tomé and Príncipe(STP),JPN,0.507529393,3/4/2025
STP,Saõ Tomé and Príncipe(STP),KAZ,0.514913547,3/4/2025
STP,Saõ Tomé and Príncipe(STP),EGY,0.540768419,3/4/2025
STP,Saõ Tomé and Príncipe(STP),TUN,0.545412659,3/4/2025
STP,Saõ Tomé and Príncipe(STP),SAU,0.721062261,3/4/2025
STP,Saõ Tomé and Príncipe(STP),HKG,0.807631982,3/4/2025
STP,Saõ Tomé and Príncipe(STP),ARG,0.870895598,3/4/2025
STP,Saõ Tomé and Príncipe(STP),ZAF,0.900269785,3/4/2025
STP,Saõ Tomé and Príncipe(STP),VNM,0.933197948,3/4/2025
STP,Saõ Tomé and Príncipe(STP),SEN,1.025591341,3/4/2025
STP,Saõ Tomé and Príncipe(STP),KOR,1.132314158,3/4/2025
STP,Saõ Tomé and Príncipe(STP),BRN,1.145008084,3/4/2025
STP,Saõ Tomé and Príncipe(STP),TWN,1.247490532,3/4/2025
STP,Saõ Tomé and Príncipe(STP),BRA,1.257876172,3/4/2025
STP,Saõ Tomé and Príncipe(STP),COD,1.381724804,3/4/2025
STP,Saõ Tomé and Príncipe(STP),MAR,1.414964943,3/4/2025
STP,Saõ Tomé and Príncipe(STP),SGP,1.523694508,3/4/2025
STP,Saõ Tomé and Príncipe(STP),MYS,1.591676793,3/4/2025
STP,Saõ Tomé and Príncipe(STP),ARE,1.660465898,3/4/2025
STP,Saõ Tomé and Príncipe(STP),PHL,1.817635448,3/4/2025
STP,Saõ Tomé and Príncipe(STP),AUS,1.895757079,3/4/2025
STP,Saõ Tomé and Príncipe(STP),CHL,2.054801168,3/4/2025
STP,Saõ Tomé and Príncipe(STP),PER,2.078730994,3/4/2025
STP,Saõ Tomé and Príncipe(STP),IDN,2.393125642,3/4/2025
STP,Saõ Tomé and Príncipe(STP),THA,2.759778522,3/4/2025
STP,Saõ Tomé and Príncipe(STP),NZL,5.059694239,3/4/2025
STP,Saõ Tomé and Príncipe(STP),MMR,5.096513222,3/4/2025
STP,Saõ Tomé and Príncipe(STP),CAN,23.59881645,3/4/2025
STP,Saõ Tomé and Príncipe(STP),MEX,30.10210988,3/4/2025
THA,Thailand(THA),AGO,-11.87454612,3/4/2025
THA,Thailand(THA),KHM,-10.32029859,3/4/2025
THA,Thailand(THA),LAO,-9.978554032,3/4/2025
THA,Thailand(THA),USA,-9.842029278,3/4/2025
THA,Thailand(THA),IND,-7.258005025,3/4/2025
THA,Thailand(THA),NGA,-6.959025603,3/4/2025
THA,Thailand(THA),GBR,-6.760750883,3/4/2025
THA,Thailand(THA),COD,-5.922359164,3/4/2025
THA,Thailand(THA),CIV,-5.296779753,3/4/2025
THA,Thailand(THA),UKR,-4.534663304,3/4/2025
THA,Thailand(THA),CMR,-4.442278628,3/4/2025
THA,Thailand(THA),KAZ,-4.24425905,3/4/2025
THA,Thailand(THA),STP,-4.202901867,3/4/2025
THA,Thailand(THA),ROW,-3.772102557,3/4/2025
THA,Thailand(THA),EGY,-3.743613497,3/4/2025
THA,Thailand(THA),ISR,-3.629886521,3/4/2025
THA,Thailand(THA),JOR,-3.550133882,3/4/2025
THA,Thailand(THA),COL,-3.434671284,3/4/2025
THA,Thailand(THA),BGD,-3.373129835,3/4/2025
THA,Thailand(THA),BRN,-3.35358918,3/4/2025
THA,Thailand(THA),CRI,-3.339773945,3/4/2025
THA,Thailand(THA),HKG,-3.292861808,3/4/2025
THA,Thailand(THA),ISL,-3.243333979,3/4/2025
THA,Thailand(THA),SAU,-3.118706405,3/4/2025
THA,Thailand(THA),BLR,-3.111255935,3/4/2025
THA,Thailand(THA),SEN,-3.063408871,3/4/2025
THA,Thailand(THA),PAK,-2.889539534,3/4/2025
THA,Thailand(THA),CHE,-2.823242134,3/4/2025
THA,Thailand(THA),TUR,-2.808202306,3/4/2025
THA,Thailand(THA),NOR,-2.762172371,3/4/2025
THA,Thailand(THA),BRA,-2.747942069,3/4/2025
THA,Thailand(THA),TUN,-2.724443516,3/4/2025
THA,Thailand(THA),RUS,-2.652885325,3/4/2025
THA,Thailand(THA),EU,-2.540900882,3/4/2025
THA,Thailand(THA),MAR,-2.469255329,3/4/2025
THA,Thailand(THA),ZAF,-2.43561189,3/4/2025
THA,Thailand(THA),ARG,-2.428294323,3/4/2025
THA,Thailand(THA),CHL,-2.030495835,3/4/2025
THA,Thailand(THA),SGP,-1.841065089,3/4/2025
THA,Thailand(THA),PHL,-1.777258219,3/4/2025
THA,Thailand(THA),VNM,-1.689080962,3/4/2025
THA,Thailand(THA),CHN,-1.575810472,3/4/2025
THA,Thailand(THA),JPN,-1.552165986,3/4/2025
THA,Thailand(THA),TWN,-1.354242288,3/4/2025
THA,Thailand(THA),KOR,-1.185672026,3/4/2025
THA,Thailand(THA),AUS,-1.104194847,3/4/2025
THA,Thailand(THA),MYS,-0.958019864,3/4/2025
THA,Thailand(THA),PER,-0.830014438,3/4/2025
THA,Thailand(THA),THA,-0.299716294,3/4/2025
THA,Thailand(THA),ARE,0.295619677,3/4/2025
THA,Thailand(THA),IDN,1.792530044,3/4/2025
THA,Thailand(THA),NZL,2.194639793,3/4/2025
THA,Thailand(THA),MMR,5.29671329,3/4/2025
THA,Thailand(THA),CAN,15.58008865,3/4/2025
THA,Thailand(THA),MEX,16.49311667,3/4/2025
TUN,Tunisia(TUN),AGO,-6.244339763,3/4/2025
TUN,Tunisia(TUN),USA,-5.454684619,3/4/2025
TUN,Tunisia(TUN),IND,-4.427518739,3/4/2025
TUN,Tunisia(TUN),KHM,-3.960820979,3/4/2025
TUN,Tunisia(TUN),GBR,-3.416415285,3/4/2025
TUN,Tunisia(TUN),LAO,-2.107123455,3/4/2025
TUN,Tunisia(TUN),UKR,-1.82312539,3/4/2025
TUN,Tunisia(TUN),COL,-1.013783321,3/4/2025
TUN,Tunisia(TUN),NGA,-0.943860264,3/4/2025
TUN,Tunisia(TUN),ISR,-0.796748109,3/4/2025
TUN,Tunisia(TUN),CMR,-0.717331178,3/4/2025
TUN,Tunisia(TUN),NOR,-0.635550031,3/4/2025
TUN,Tunisia(TUN),CRI,-0.599664667,3/4/2025
TUN,Tunisia(TUN),STP,-0.581894917,3/4/2025
TUN,Tunisia(TUN),CIV,-0.485683971,3/4/2025
TUN,Tunisia(TUN),KAZ,-0.481350062,3/4/2025
TUN,Tunisia(TUN),BGD,-0.251518958,3/4/2025
TUN,Tunisia(TUN),CHE,-0.196258826,3/4/2025
TUN,Tunisia(TUN),JOR,-0.171190153,3/4/2025
TUN,Tunisia(TUN),RUS,-0.126739015,3/4/2025
TUN,Tunisia(TUN),BLR,-0.125412987,3/4/2025
TUN,Tunisia(TUN),ISL,-0.11706278,3/4/2025
TUN,Tunisia(TUN),TUN,-0.073834198,3/4/2025
TUN,Tunisia(TUN),EU,-0.035240251,3/4/2025
TUN,Tunisia(TUN),EGY,0.006831136,3/4/2025
TUN,Tunisia(TUN),CHN,0.037591325,3/4/2025
TUN,Tunisia(TUN),PAK,0.088712275,3/4/2025
TUN,Tunisia(TUN),TUR,0.090717593,3/4/2025
TUN,Tunisia(TUN),SEN,0.142322445,3/4/2025
TUN,Tunisia(TUN),ROW,0.151059082,3/4/2025
TUN,Tunisia(TUN),JPN,0.174836842,3/4/2025
TUN,Tunisia(TUN),HKG,0.188669927,3/4/2025
TUN,Tunisia(TUN),SAU,0.208836415,3/4/2025
TUN,Tunisia(TUN),TWN,0.312250544,3/4/2025
TUN,Tunisia(TUN),MAR,0.347932934,3/4/2025
TUN,Tunisia(TUN),ZAF,0.492576809,3/4/2025
TUN,Tunisia(TUN),BRN,0.5558311,3/4/2025
TUN,Tunisia(TUN),KOR,0.634107051,3/4/2025
TUN,Tunisia(TUN),VNM,0.670537633,3/4/2025
TUN,Tunisia(TUN),ARG,0.678998699,3/4/2025
TUN,Tunisia(TUN),PHL,0.697367134,3/4/2025
TUN,Tunisia(TUN),MYS,0.763480423,3/4/2025
TUN,Tunisia(TUN),COD,0.941885149,3/4/2025
TUN,Tunisia(TUN),CHL,0.988827251,3/4/2025
TUN,Tunisia(TUN),SGP,1.132475513,3/4/2025
TUN,Tunisia(TUN),AUS,1.268965129,3/4/2025
TUN,Tunisia(TUN),BRA,1.427005438,3/4/2025
TUN,Tunisia(TUN),PER,1.436902695,3/4/2025
TUN,Tunisia(TUN),THA,1.639768668,3/4/2025
TUN,Tunisia(TUN),IDN,1.705176488,3/4/2025
TUN,Tunisia(TUN),ARE,1.911352183,3/4/2025
TUN,Tunisia(TUN),MMR,3.443460225,3/4/2025
TUN,Tunisia(TUN),NZL,4.59127558,3/4/2025
TUN,Tunisia(TUN),MEX,25.21407172,3/4/2025
TUN,Tunisia(TUN),CAN,27.79839235,3/4/2025
TUR,Türkiye(TUR),USA,-5.404978861,3/4/2025
TUR,Türkiye(TUR),KHM,-4.409521881,3/4/2025
TUR,Türkiye(TUR),IND,-4.251600273,3/4/2025
TUR,Türkiye(TUR),GBR,-4.115754785,3/4/2025
TUR,Türkiye(TUR),COL,-4.018553555,3/4/2025
TUR,Türkiye(TUR),UKR,-2.280019108,3/4/2025
TUR,Türkiye(TUR),AGO,-1.772186362,3/4/2025
TUR,Türkiye(TUR),NGA,-1.598726107,3/4/2025
TUR,Türkiye(TUR),CMR,-1.417745759,3/4/2025
TUR,Türkiye(TUR),LAO,-1.265208139,3/4/2025
TUR,Türkiye(TUR),CIV,-1.218011194,3/4/2025
TUR,Türkiye(TUR),RUS,-0.917194371,3/4/2025
TUR,Türkiye(TUR),STP,-0.895217687,3/4/2025
TUR,Türkiye(TUR),NOR,-0.770687009,3/4/2025
TUR,Türkiye(TUR),CRI,-0.582279845,3/4/2025
TUR,Türkiye(TUR),ISR,-0.566095244,3/4/2025
TUR,Türkiye(TUR),JOR,-0.453235376,3/4/2025
TUR,Türkiye(TUR),CHE,-0.375641389,3/4/2025
TUR,Türkiye(TUR),BGD,-0.371637926,3/4/2025
TUR,Türkiye(TUR),KAZ,-0.324772743,3/4/2025
TUR,Türkiye(TUR),ISL,-0.261026784,3/4/2025
TUR,Türkiye(TUR),ROW,-0.229936935,3/4/2025
TUR,Türkiye(TUR),EU,-0.185920855,3/4/2025
TUR,Türkiye(TUR),BLR,-0.178124559,3/4/2025
TUR,Türkiye(TUR),TUN,-0.163221828,3/4/2025
TUR,Türkiye(TUR),SAU,-0.161737609,3/4/2025
TUR,Türkiye(TUR),EGY,-0.160229345,3/4/2025
TUR,Türkiye(TUR),CHN,-0.118568892,3/4/2025
TUR,Türkiye(TUR),TUR,-0.107973602,3/4/2025
TUR,Türkiye(TUR),PAK,-0.044569443,3/4/2025
TUR,Türkiye(TUR),HKG,-0.03724348,3/4/2025
TUR,Türkiye(TUR),JPN,-0.003180803,3/4/2025
TUR,Türkiye(TUR),SEN,-0.001953861,3/4/2025
TUR,Türkiye(TUR),TWN,0.141294747,3/4/2025
TUR,Türkiye(TUR),COD,0.196479435,3/4/2025
TUR,Türkiye(TUR),ARG,0.198380363,3/4/2025
TUR,Türkiye(TUR),VNM,0.277140487,3/4/2025
TUR,Türkiye(TUR),BRN,0.296395425,3/4/2025
TUR,Türkiye(TUR),ZAF,0.306445882,3/4/2025
TUR,Türkiye(TUR),MAR,0.315560758,3/4/2025
TUR,Türkiye(TUR),KOR,0.523561975,3/4/2025
TUR,Türkiye(TUR),MYS,0.541628871,3/4/2025
TUR,Türkiye(TUR),PHL,0.679314785,3/4/2025
TUR,Türkiye(TUR),SGP,0.912585593,3/4/2025
TUR,Türkiye(TUR),CHL,1.124390708,3/4/2025
TUR,Türkiye(TUR),BRA,1.413251215,3/4/2025
TUR,Türkiye(TUR),THA,1.500911312,3/4/2025
TUR,Türkiye(TUR),PER,1.766431698,3/4/2025
TUR,Türkiye(TUR),IDN,1.868500478,3/4/2025
TUR,Türkiye(TUR),MMR,2.103568013,3/4/2025
TUR,Türkiye(TUR),ARE,2.287225231,3/4/2025
TUR,Türkiye(TUR),AUS,2.618765455,3/4/2025
TUR,Türkiye(TUR),NZL,4.694040437,3/4/2025
TUR,Türkiye(TUR),CAN,31.72003263,3/4/2025
TUR,Türkiye(TUR),MEX,46.54735732,3/4/2025
TWN,Chinese Taipei(TWN),AGO,-10.69034674,3/4/2025
TWN,Chinese Taipei(TWN),USA,-7.028253624,3/4/2025
TWN,Chinese Taipei(TWN),IND,-6.455317162,3/4/2025
TWN,Chinese Taipei(TWN),KHM,-5.179351338,3/4/2025
TWN,Chinese Taipei(TWN),GBR,-4.216795716,3/4/2025
TWN,Chinese Taipei(TWN),JOR,-3.37416694,3/4/2025
TWN,Chinese Taipei(TWN),LAO,-2.662335791,3/4/2025
TWN,Chinese Taipei(TWN),NGA,-2.43374292,3/4/2025
TWN,Chinese Taipei(TWN),UKR,-2.294987215,3/4/2025
TWN,Chinese Taipei(TWN),COL,-1.738109399,3/4/2025
TWN,Chinese Taipei(TWN),ISR,-1.600687536,3/4/2025
TWN,Chinese Taipei(TWN),CMR,-1.4680035,3/4/2025
TWN,Chinese Taipei(TWN),TUR,-1.388562217,3/4/2025
TWN,Chinese Taipei(TWN),STP,-1.383694267,3/4/2025
TWN,Chinese Taipei(TWN),NOR,-1.332395576,3/4/2025
TWN,Chinese Taipei(TWN),CIV,-1.043088221,3/4/2025
TWN,Chinese Taipei(TWN),CRI,-0.944140828,3/4/2025
TWN,Chinese Taipei(TWN),CHE,-0.895980159,3/4/2025
TWN,Chinese Taipei(TWN),BLR,-0.867361307,3/4/2025
TWN,Chinese Taipei(TWN),MAR,-0.866173309,3/4/2025
TWN,Chinese Taipei(TWN),BGD,-0.706649681,3/4/2025
TWN,Chinese Taipei(TWN),ISL,-0.706135577,3/4/2025
TWN,Chinese Taipei(TWN),RUS,-0.635482098,3/4/2025
TWN,Chinese Taipei(TWN),EGY,-0.633244399,3/4/2025
TWN,Chinese Taipei(TWN),TUN,-0.619252762,3/4/2025
TWN,Chinese Taipei(TWN),HKG,-0.612376072,3/4/2025
TWN,Chinese Taipei(TWN),EU,-0.582004409,3/4/2025
TWN,Chinese Taipei(TWN),PAK,-0.577107646,3/4/2025
TWN,Chinese Taipei(TWN),CHN,-0.561007656,3/4/2025
TWN,Chinese Taipei(TWN),KAZ,-0.550903262,3/4/2025
TWN,Chinese Taipei(TWN),COD,-0.516869629,3/4/2025
TWN,Chinese Taipei(TWN),JPN,-0.378936716,3/4/2025
TWN,Chinese Taipei(TWN),SEN,-0.346188303,3/4/2025
TWN,Chinese Taipei(TWN),BRN,-0.232056844,3/4/2025
TWN,Chinese Taipei(TWN),TWN,-0.160831018,3/4/2025
TWN,Chinese Taipei(TWN),VNM,-0.050779262,3/4/2025
TWN,Chinese Taipei(TWN),ROW,-0.026941568,3/4/2025
TWN,Chinese Taipei(TWN),ZAF,-0.016383275,3/4/2025
TWN,Chinese Taipei(TWN),KOR,0.07997459,3/4/2025
TWN,Chinese Taipei(TWN),PHL,0.095376148,3/4/2025
TWN,Chinese Taipei(TWN),SGP,0.21846792,3/4/2025
TWN,Chinese Taipei(TWN),MYS,0.451381543,3/4/2025
TWN,Chinese Taipei(TWN),SAU,0.666201993,3/4/2025
TWN,Chinese Taipei(TWN),CHL,0.677397831,3/4/2025
TWN,Chinese Taipei(TWN),ARG,0.74975774,3/4/2025
TWN,Chinese Taipei(TWN),THA,1.168503556,3/4/2025
TWN,Chinese Taipei(TWN),PER,1.238415157,3/4/2025
TWN,Chinese Taipei(TWN),BRA,1.48449862,3/4/2025
TWN,Chinese Taipei(TWN),ARE,2.511921796,3/4/2025
TWN,Chinese Taipei(TWN),AUS,3.076082356,3/4/2025
TWN,Chinese Taipei(TWN),NZL,4.807401459,3/4/2025
TWN,Chinese Taipei(TWN),MMR,5.577954428,3/4/2025
TWN,Chinese Taipei(TWN),IDN,5.953730749,3/4/2025
TWN,Chinese Taipei(TWN),CAN,23.91359108,3/4/2025
TWN,Chinese Taipei(TWN),MEX,24.22630591,3/4/2025
UKR,Ukraine(UKR),USA,-5.789500394,3/4/2025
UKR,Ukraine(UKR),IND,-3.363132479,3/4/2025
UKR,Ukraine(UKR),GBR,-2.577150924,3/4/2025
UKR,Ukraine(UKR),KHM,-2.494157469,3/4/2025
UKR,Ukraine(UKR),LAO,-1.463977405,3/4/2025
UKR,Ukraine(UKR),AGO,-1.162781412,3/4/2025
UKR,Ukraine(UKR),UKR,0.126054362,3/4/2025
UKR,Ukraine(UKR),COL,0.188002976,3/4/2025
UKR,Ukraine(UKR),CMR,0.255708037,3/4/2025
UKR,Ukraine(UKR),NOR,0.504983935,3/4/2025
UKR,Ukraine(UKR),CHN,0.551437992,3/4/2025
UKR,Ukraine(UKR),BGD,0.608700521,3/4/2025
UKR,Ukraine(UKR),ISR,0.620086394,3/4/2025
UKR,Ukraine(UKR),ISL,0.643850268,3/4/2025
UKR,Ukraine(UKR),JOR,0.708438572,3/4/2025
UKR,Ukraine(UKR),JPN,0.785869496,3/4/2025
UKR,Ukraine(UKR),CHE,0.860932936,3/4/2025
UKR,Ukraine(UKR),BLR,0.865071739,3/4/2025
UKR,Ukraine(UKR),PAK,0.919511257,3/4/2025
UKR,Ukraine(UKR),STP,0.951157311,3/4/2025
UKR,Ukraine(UKR),EU,1.000861946,3/4/2025
UKR,Ukraine(UKR),TWN,1.017486187,3/4/2025
UKR,Ukraine(UKR),TUN,1.058816138,3/4/2025
UKR,Ukraine(UKR),TUR,1.142117159,3/4/2025
UKR,Ukraine(UKR),CRI,1.168279021,3/4/2025
UKR,Ukraine(UKR),SAU,1.198936248,3/4/2025
UKR,Ukraine(UKR),RUS,1.315057119,3/4/2025
UKR,Ukraine(UKR),VNM,1.339087811,3/4/2025
UKR,Ukraine(UKR),KOR,1.341118787,3/4/2025
UKR,Ukraine(UKR),NGA,1.430780127,3/4/2025
UKR,Ukraine(UKR),MAR,1.44718266,3/4/2025
UKR,Ukraine(UKR),KAZ,1.448972823,3/4/2025
UKR,Ukraine(UKR),MYS,1.579408095,3/4/2025
UKR,Ukraine(UKR),EGY,1.617035972,3/4/2025
UKR,Ukraine(UKR),PHL,1.618899688,3/4/2025
UKR,Ukraine(UKR),COD,1.740557082,3/4/2025
UKR,Ukraine(UKR),HKG,1.75239973,3/4/2025
UKR,Ukraine(UKR),CIV,1.865763848,3/4/2025
UKR,Ukraine(UKR),ARG,1.972370868,3/4/2025
UKR,Ukraine(UKR),ROW,2.338117479,3/4/2025
UKR,Ukraine(UKR),SGP,2.34797296,3/4/2025
UKR,Ukraine(UKR),BRN,2.522879294,3/4/2025
UKR,Ukraine(UKR),ZAF,2.568204105,3/4/2025
UKR,Ukraine(UKR),THA,2.687230854,3/4/2025
UKR,Ukraine(UKR),SEN,2.702149158,3/4/2025
UKR,Ukraine(UKR),CHL,2.82931663,3/4/2025
UKR,Ukraine(UKR),AUS,3.277443053,3/4/2025
UKR,Ukraine(UKR),IDN,3.973636169,3/4/2025
UKR,Ukraine(UKR),MMR,4.202629934,3/4/2025
UKR,Ukraine(UKR),BRA,4.288210151,3/4/2025
UKR,Ukraine(UKR),PER,4.328916517,3/4/2025
UKR,Ukraine(UKR),ARE,4.955433115,3/4/2025
UKR,Ukraine(UKR),NZL,7.767829847,3/4/2025
UKR,Ukraine(UKR),MEX,19.31484348,3/4/2025
UKR,Ukraine(UKR),CAN,40.34263064,3/4/2025
USA,United States(USA),CAN,-44.51904753,3/4/2025
USA,United States(USA),MEX,-44.15760593,3/4/2025
USA,United States(USA),CHN,-35.85749204,3/4/2025
USA,United States(USA),USA,1.969961245,3/4/2025
USA,United States(USA),IND,2.135202519,3/4/2025
USA,United States(USA),GBR,3.696770265,3/4/2025
USA,United States(USA),KHM,5.67987069,3/4/2025
USA,United States(USA),LAO,6.771419895,3/4/2025
USA,United States(USA),UKR,7.017079416,3/4/2025
USA,United States(USA),ISR,7.030072873,3/4/2025
USA,United States(USA),CHE,7.043147798,3/4/2025
USA,United States(USA),TUN,7.047057088,3/4/2025
USA,United States(USA),EU,7.208936521,3/4/2025
USA,United States(USA),TUR,7.447586398,3/4/2025
USA,United States(USA),STP,7.486528552,3/4/2025
USA,United States(USA),BLR,7.613531685,3/4/2025
USA,United States(USA),JOR,7.643368668,3/4/2025
USA,United States(USA),SEN,7.65655322,3/4/2025
USA,United States(USA),JPN,7.78238856,3/4/2025
USA,United States(USA),EGY,7.801218004,3/4/2025
USA,United States(USA),RUS,7.861870528,3/4/2025
USA,United States(USA),CRI,8.021355496,3/4/2025
USA,United States(USA),HKG,8.206100943,3/4/2025
USA,United States(USA),TWN,8.29089988,3/4/2025
USA,United States(USA),BGD,8.328310842,3/4/2025
USA,United States(USA),PAK,8.499335459,3/4/2025
USA,United States(USA),CMR,8.57994307,3/4/2025
USA,United States(USA),KOR,8.626034092,3/4/2025
USA,United States(USA),BRN,8.748862098,3/4/2025
USA,United States(USA),SGP,8.798309023,3/4/2025
USA,United States(USA),VNM,8.846387147,3/4/2025
USA,United States(USA),MAR,8.85671164,3/4/2025
USA,United States(USA),PHL,8.874515825,3/4/2025
USA,United States(USA),AUS,8.887690456,3/4/2025
USA,United States(USA),MYS,8.950021593,3/4/2025
USA,United States(USA),ZAF,9.048744061,3/4/2025
USA,United States(USA),ISL,9.176610614,3/4/2025
USA,United States(USA),THA,9.459223374,3/4/2025
USA,United States(USA),CIV,9.543002671,3/4/2025
USA,United States(USA),IDN,9.828269007,3/4/2025
USA,United States(USA),ARE,11.02909552,3/4/2025
USA,United States(USA),MMR,11.40329053,3/4/2025
USA,United States(USA),PER,12.32707646,3/4/2025
USA,United States(USA),BRA,12.78364888,3/4/2025
USA,United States(USA),NZL,12.84033468,3/4/2025
USA,United States(USA),KAZ,13.1890975,3/4/2025
USA,United States(USA),COL,13.32407675,3/4/2025
USA,United States(USA),ROW,13.44673368,3/4/2025
USA,United States(USA),COD,13.82878646,3/4/2025
USA,United States(USA),ARG,14.18387944,3/4/2025
USA,United States(USA),NOR,14.60209807,3/4/2025
USA,United States(USA),CHL,15.16562041,3/4/2025
USA,United States(USA),AGO,19.08712296,3/4/2025
USA,United States(USA),SAU,19.41401623,3/4/2025
USA,United States(USA),NGA,22.91338988,3/4/2025
VNM,Viet Nam(VNM),KHM,-7.84482657,3/4/2025
VNM,Viet Nam(VNM),LAO,-6.572457461,3/4/2025
VNM,Viet Nam(VNM),USA,-5.842587326,3/4/2025
VNM,Viet Nam(VNM),IND,-5.534546238,3/4/2025
VNM,Viet Nam(VNM),UKR,-4.668002319,3/4/2025
VNM,Viet Nam(VNM),GBR,-4.123740786,3/4/2025
VNM,Viet Nam(VNM),AGO,-3.369090693,3/4/2025
VNM,Viet Nam(VNM),NGA,-2.55128895,3/4/2025
VNM,Viet Nam(VNM),CIV,-2.442939534,3/4/2025
VNM,Viet Nam(VNM),CMR,-2.313372602,3/4/2025
VNM,Viet Nam(VNM),COL,-2.212048664,3/4/2025
VNM,Viet Nam(VNM),ROW,-1.936347587,3/4/2025
VNM,Viet Nam(VNM),STP,-1.835649372,3/4/2025
VNM,Viet Nam(VNM),JOR,-1.622040811,3/4/2025
VNM,Viet Nam(VNM),NOR,-1.59159652,3/4/2025
VNM,Viet Nam(VNM),RUS,-1.330958057,3/4/2025
VNM,Viet Nam(VNM),ISL,-1.295441398,3/4/2025
VNM,Viet Nam(VNM),CRI,-1.279020986,3/4/2025
VNM,Viet Nam(VNM),EGY,-1.276453321,3/4/2025
VNM,Viet Nam(VNM),BLR,-1.193774174,3/4/2025
VNM,Viet Nam(VNM),TUN,-1.12370524,3/4/2025
VNM,Viet Nam(VNM),SEN,-1.122032358,3/4/2025
VNM,Viet Nam(VNM),KAZ,-1.120101557,3/4/2025
VNM,Viet Nam(VNM),ISR,-1.113238159,3/4/2025
VNM,Viet Nam(VNM),BGD,-1.017462217,3/4/2025
VNM,Viet Nam(VNM),CHE,-0.955486654,3/4/2025
VNM,Viet Nam(VNM),HKG,-0.903070448,3/4/2025
VNM,Viet Nam(VNM),TUR,-0.824441115,3/4/2025
VNM,Viet Nam(VNM),ARG,-0.803778483,3/4/2025
VNM,Viet Nam(VNM),EU,-0.782550891,3/4/2025
VNM,Viet Nam(VNM),SAU,-0.766748562,3/4/2025
VNM,Viet Nam(VNM),ZAF,-0.76088502,3/4/2025
VNM,Viet Nam(VNM),PAK,-0.667252729,3/4/2025
VNM,Viet Nam(VNM),BRN,-0.538690821,3/4/2025
VNM,Viet Nam(VNM),COD,-0.495227086,3/4/2025
VNM,Viet Nam(VNM),CHN,-0.404792049,3/4/2025
VNM,Viet Nam(VNM),JPN,-0.350448058,3/4/2025
VNM,Viet Nam(VNM),VNM,-0.322075076,3/4/2025
VNM,Viet Nam(VNM),MAR,-0.317343606,3/4/2025
VNM,Viet Nam(VNM),TWN,-0.115080535,3/4/2025
VNM,Viet Nam(VNM),SGP,0.015444451,3/4/2025
VNM,Viet Nam(VNM),PER,0.015935183,3/4/2025
VNM,Viet Nam(VNM),PHL,0.10119823,3/4/2025
VNM,Viet Nam(VNM),MYS,0.144598323,3/4/2025
VNM,Viet Nam(VNM),CHL,0.206018093,3/4/2025
VNM,Viet Nam(VNM),KOR,0.261904984,3/4/2025
VNM,Viet Nam(VNM),ARE,0.302432021,3/4/2025
VNM,Viet Nam(VNM),BRA,0.354708932,3/4/2025
VNM,Viet Nam(VNM),AUS,0.580505108,3/4/2025
VNM,Viet Nam(VNM),THA,0.916187962,3/4/2025
VNM,Viet Nam(VNM),IDN,2.196167356,3/4/2025
VNM,Viet Nam(VNM),NZL,3.627036727,3/4/2025
VNM,Viet Nam(VNM),MMR,3.877304859,3/4/2025
VNM,Viet Nam(VNM),CAN,18.81788634,3/4/2025
VNM,Viet Nam(VNM),MEX,19.43609923,3/4/2025
ZAF,South Africa(ZAF),AGO,-6.864889252,3/4/2025
